happy,sad,anger,surprise,disgust,fear,ASR,label,fname
0.0,0.0,0.0,0.0,0.0,0.0, okay so how hard should your role good be should it be soft should it be very from there is a few things to this so number one if you go in ascii massage therapist to give you a soft therapeutic circulatory type massage you're going to go with something lower on the charts like your mala pearl something more soft,none,xYtNgq9eTlg_0.0000_17.6425.wav
0.0,0.0,0.0,0.0,0.0,0.0, if you're going to be more aggressive and you go into the massage therapist and say i want a sports massage you use your elbows really dig into the tissue,none,xYtNgq9eTlg_17.6425_25.0655.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, then you're going to go ahead and look at something more from an aggressive like the pro series,happy,xYtNgq9eTlg_25.0655_29.9045.wav
0.0,0.0,0.0,0.0,0.0,0.0, now there's some in between there and i've put together a nice little charged to help you decide which density is best for you,none,xYtNgq9eTlg_29.9045_36.0155.wav
0.0,0.0,0.0,0.33333334,0.0,0.0, but there's also some other things to think about,low-intensity-surprise,xYtNgq9eTlg_36.0155_39.1385.wav
1.0,0.0,0.0,0.0,0.0,0.0, if you're somebody that's just sitting on a chair using the raga you're going to want something a little bit more from or if you're using the wall technically if you're leaning against a wall you're gonna want more pressure because you're using less bodyweight,happy,xYtNgq9eTlg_39.1385_51.7945.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, now if you're new to foam rolling i would suggest starting with something more soft and progressing your way up to something more from,happy,xYtNgq9eTlg_51.7945_57.9260.wav
0.0,0.0,0.0,0.0,0.0,0.0, some also like to use a soft raga for their sensitive tender areas and they like to use something a little bit more from to be a little bit more aggressive and others so too,none,xYtNgq9eTlg_57.9260_66.6020.wav
0.0,0.0,0.0,0.0,0.0,0.0, red ryder white caspian studios on behalf of expert village,none,xZ1FrxU6hcg_0.0000_5.3410.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, you i would highly recommend you go to storyboards you go to shot this because those are going to become great benefits to your movie in terms of saving money,low-intensity-happy,xZ1FrxU6hcg_81.3560_93.8800.wav
0.0,0.6666667,0.0,0.0,0.0,0.6666667, your film so you need to know who those characters are and of course you've got to know your locations because that's what people are going to see your movie they're going to,sad-fear,xZ1FrxU6hcg_98.8770_107.1200.wav
0.0,0.0,0.0,0.0,0.0,0.0, iraq them so there's gotta be a fine balance between telling them what to do and letting them have some creative freedom,none,xZ1FrxU6hcg_122.9920_129.5290.wav
0.0,0.0,0.0,0.0,0.0,0.0, oftentimes director gets most of the the glory to so it's a give and take,none,xZ1FrxU6hcg_45.8470_50.7380.wav
0.33333334,0.6666667,0.0,0.0,0.0,0.0, do so important that you organize that you plan that you work with the crew you work with the cast if you can hand pick them great,sad,xZ1FrxU6hcg_54.3980_64.0580.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, a lot of us have and all i can say is if it weren't for loans i wouldn't be here,low-intensity-happy,xaSf1d13WoY_2.6950_8.8670.wav
0.0,0.0,0.0,0.0,0.0,0.0, and if you find yourself unable to make your payments don't let it slide,none,xaSf1d13WoY_55.0260_59.6880.wav
0.0,0.0,0.0,0.0,0.0,0.0, there are a lot of options available to you when you need a little relief,none,xaSf1d13WoY_61.8010_65.6235.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, here's a list they may be able to temporarily reduce or suspend payments or allow you to make payments based on your income,low-intensity-happy,xaSf1d13WoY_65.6235_74.3850.wav
0.0,0.0,0.0,0.0,0.0,0.0, but defaulting on student loan obligations could have some very painful consequences such as incurring damage to your credit score having to deal with a collection agency being forced to pay percentage of your income having your social security benefits with withheld becoming ineligible for future the federal loans and or losing different options,none,xaSf1d13WoY_82.4940_107.0590.wav
0.0,0.33333334,0.33333334,0.0,0.0,0.0, so if you've got student loans make them a priority in your life after school,low-intensity-sad-anger,xaSf1d13WoY_107.0590_112.1090.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, the time as soon coming when i'll have to be paying them back,happy,xaSf1d13WoY_8.8670_12.6750.wav
0.0,0.0,0.0,0.0,0.0,0.0, with some of these options you pay a fixed amount every month,none,xaSf1d13WoY_17.1320_20.9900.wav
0.6666667,0.0,0.0,0.0,0.0,0.33333334, other options allow your monthly payments to increase as your income does,happy,xaSf1d13WoY_20.9900_25.6750.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, just go to student aid dot e d dot gov and look for public service loan forgiveness to learn more,happy,xaSf1d13WoY_44.8790_51.9950.wav
1.3333334,0.0,0.0,0.0,0.0,0.0, coming up when we go on our trip and the van cannot smell like it does now for that eighteen,happy,xbl7bU5PGBs_0.0000_5.4800.wav
1.0,0.0,0.0,0.0,0.0,0.0, so we're trying to clean it out get it smelling good and then we're going to go eat dinner,happy,xbl7bU5PGBs_5.4800_10.7090.wav
2.3333333,0.0,0.0,0.33333334,0.0,0.0, image and my heart was just really grateful for that opportunity to say hello and we were running late as always that i was grateful that i took that chance and so here's,happy,xbl7bU5PGBs_32.6770_40.8510.wav
0.0,0.0,0.0,0.0,0.0,0.0, immerse potential customers and other businesses,none,xfP0bm6Z-7E_0.0000_3.1450.wav
0.0,0.0,0.0,0.0,0.0,0.0, schools are getting connected with one another,none,xfP0bm6Z-7E_3.1450_5.9540.wav
0.0,0.0,0.0,0.0,0.0,0.0, nonprofit organization or connecting their communities together,none,xfP0bm6Z-7E_5.9540_10.0310.wav
0.0,0.0,0.0,0.0,0.0,0.0, networking has become so important that it has integrated into face-to-face conversations,none,xfP0bm6Z-7E_26.7310_33.0825.wav
0.0,0.0,0.0,0.0,0.0,0.0, people have come to talk about what one posts an ex networks are one x site,none,xfP0bm6Z-7E_33.0825_38.2470.wav
0.0,0.0,0.0,0.0,0.0,0.0, it's such conversations have sparked the attention of many people,none,xfP0bm6Z-7E_53.5000_57.7420.wav
0.0,0.0,0.0,0.0,0.0,1.0, okay well the teaching assistantship i undertook lasted for nine months and i was working and what's the equivalent of a sixth form college,fear,xfeASyC6PPg_0.0000_9.2830.wav
0.0,0.0,0.0,0.0,0.0,1.0, language and in terms of the activities which i took part in the lots of things really ranging from to of oral classes to presentations about english culture and informing about english culture in general and it also i often had to participate in lessons and plan lessons for the school and it was brilliant experience,fear,xfeASyC6PPg_32.3080_56.5340.wav
0.0,0.0,0.0,0.0,0.0,0.0, in terms of finance i received and the erasmus funding the rasmus grant which you're entitled to as a teaching assistantship as well as a student and that really helped me out through the year,none,xfeASyC6PPg_56.5340_68.1425.wav
0.33333334,0.0,0.0,0.33333334,0.0,0.0, as well as receiving and and a generous bursary from the and the a d the equivalent to the and british council in germany and basically i setup for the year and it really helped make my year sonic to remember to be quite honest,low-intensity-happy-surprise,xfeASyC6PPg_68.1425_83.6540.wav
0.0,0.33333334,0.0,0.0,0.0,0.0, holiday about your buck la lighter killer assortment couple of hamas the both english or or she'll who is good at the shovel to show that the lateral it i didn't show bath honey hunting the fuck him,low-intensity-sad,xgAwddSkrOo_0.0000_14.4100.wav
0.0,0.0,0.0,0.0,0.0,0.0, at it's almost full bucket and stella 'em assume the psu of that,none,xgAwddSkrOo_14.4100_20.0480.wav
0.33333334,0.6666667,1.0,0.0,0.0,0.0, if you been with us with the the cabinet and be to talk bought me my items the mom woke up with as with butts hoya and i hope weeks or most of the new silva have you bought the,sad-anger,xgAwddSkrOo_21.8920_32.2100.wav
0.0,0.0,1.3333334,0.0,0.6666667,0.0, will not tell him who were not going to do we steam ship a game will scream the whole theme it does the face lil sure to mush me that meeting not to sleep,anger-disgust,xgAwddSkrOo_34.1640_43.5540.wav
0.0,0.6666667,1.0,0.0,0.33333334,0.0, if i'm in bought some all that hamas the i'm sure limb covered i will happy for that eventually all the other than a philly slow shine at him show you but the a bite the little way,sad-anger,xgAwddSkrOo_43.5540_58.6800.wav
0.0,0.0,0.0,0.0,0.6666667,0.0, about advertising isn't memorable isn't meaningful,disgust,xge9aYTxxOA_0.0000_5.3710.wav
0.0,0.0,0.0,0.0,0.6666667,0.0, to product is a domino's pizza advertisement i don't like,disgust,xge9aYTxxOA_40.4100_45.3710.wav
0.0,0.33333334,0.0,0.0,0.33333334,0.0, with the to them i see that everywhere for some reason especially on the trains like the train,low-intensity-sad-disgust,xge9aYTxxOA_46.6750_50.5990.wav
0.0,0.0,0.33333334,0.0,0.6666667,0.0, predictable bad advertising first of all as is spam email and,disgust,xge9aYTxxOA_8.3620_12.2060.wav
0.6666667,0.0,0.0,0.0,0.0,1.3333334, hey my name is designated driver the yeah i'm going to lie amount then a then come combines do you think that year the ocean,happy-fear,xiRUWSUrGSg_0.0000_13.2630.wav
0.0,0.33333334,0.6666667,0.0,0.33333334,0.0, it's typical estimated to states envy belcher think yeah,anger,xiRUWSUrGSg_35.4210_41.1800.wav
2.3333333,0.0,0.0,0.0,0.0,0.0, the don't take a small sharp cutting knife be careful of your fingers and we're going to fillet are olives is so,happy,xk4C4p5vHDk_63.5100_69.7569.wav
2.0,0.0,0.0,0.0,0.0,0.0, where do you were going to cut out the meat of the olive by keeping the knife nice and flat and sliding it through just be,happy,xk4C4p5vHDk_69.7569_75.3343.wav
1.6666666,0.0,0.0,0.0,0.0,0.0, already are olive decorations and now we're going to cut the cheese,happy,xk4C4p5vHDk_104.9420_110.3059.wav
1.3333334,0.0,0.0,0.0,0.0,0.0, cigarette and take your white cheese i'm using provolone take your to a tip and we're going to cut out a bunch of circles every bird will need to now we're going to move,happy,xk4C4p5vHDk_110.6329_120.6724.wav
2.3333333,0.0,0.0,0.0,0.0,0.0, really careful don't get your fingers five,happy,xk4C4p5vHDk_75.3343_77.7139.wav
3.0,0.0,0.0,0.0,0.0,0.0, if years old i love doing this yeah,happy,xk4C4p5vHDk_77.7139_83.2075.wav
1.6666666,0.0,0.0,0.6666667,0.0,0.0, gosh now we're going to cut or olives into thin strips we will need five strips for each bird i'm going to be,happy-surprise,xk4C4p5vHDk_84.2229_90.9787.wav
1.0,0.0,0.0,0.0,0.0,0.0, in strips and do about half of my olives and then i'm going to be saving the other half for my eye decorations,happy,xk4C4p5vHDk_90.9787_97.6835.wav
1.6666666,0.0,0.0,0.0,0.0,0.0, it take your three sixty three tip and we're going to be cutting the pupils remember,happy,xk4C4p5vHDk_97.6835_102.6821.wav
2.0,0.0,0.0,0.0,0.0,0.0, each bird will need to have them we have,happy,xk4C4p5vHDk_102.6821_104.9420.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, here's a summary of what we learned so far about finding a monologue and beginning rehearsing with it,low-intensity-happy,xlNDpmKgSIc_11.0360_17.8830.wav
0.16666667,0.0,0.0,0.0,0.0,0.0, i'm burn spell ups commissioner or that barton of labor and workforce development,low-intensity-happy,xn9_4n4NpEw_0.0000_3.5745.wav
0.0,0.0,0.0,0.0,0.0,0.0, two years ago we began a journey to completely overhaul tennessee's forty year old unemployment insurance system so that we might improve how we started employers and deliver unemployment benefits to climates,none,xn9_4n4NpEw_3.5745_14.6300.wav
0.33333334,0.0,0.33333334,0.0,0.0,0.0, we're working around the clock to make sure to smooth transition,low-intensity-happy-anger,xn9_4n4NpEw_53.1170_56.8680.wav
0.0,0.0,0.0,0.0,0.0,0.0, we're excited about these changes and a chance that gives us the serve you better,none,xn9_4n4NpEw_56.8680_61.7230.wav
0.0,0.0,0.0,0.0,0.0,0.0, the new system will run through the jobs for tea and dot gov website,none,xn9_4n4NpEw_15.8950_19.8325.wav
0.33333334,0.0,1.0,0.0,0.0,0.0, soon you'll be able to go online and handle your climate responses as well as any protest or pills processes,anger,xn9_4n4NpEw_19.8325_26.5020.wav
0.0,0.16666667,0.6666667,0.0,0.0,0.0, now your company will have to rest with jobs for ten dot go in order to use this new system,anger,xn9_4n4NpEw_26.5020_31.9910.wav
0.0,0.0,0.0,0.0,0.0,0.0, rest assured we've taken many safeguard to keep your information confidential,none,xn9_4n4NpEw_31.9990_36.9200.wav
0.0,0.0,0.0,0.16666667,0.0,0.0, another change will impact companies who have employees on partial layout,low-intensity-surprise,xn9_4n4NpEw_37.0270_40.8145.wav
0.0,0.0,0.16666667,0.0,0.0,0.0, those employees will need to register jobs for tn dot go and go online each week to certify that they are still out of work,low-intensity-anger,xn9_4n4NpEw_40.8145_48.2975.wav
0.0,0.0,0.33333334,0.0,0.0,0.0, about to change it will take some getting used to but we're here to help through all this,low-intensity-anger,xn9_4n4NpEw_48.2975_53.1170.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, republican that was really no decision at all for me i think i was maybe born a democrat,low-intensity-happy,xnNZyfhusAk_6.4370_12.5150.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, it takes one of the key values to me is that has always driven what the i like to think it's driven what i do is working for the common good and that to me it really is a definition of a democrat and differentiates democrats from other political parties are particularly from republicans,happy,xnNZyfhusAk_48.2220_68.3270.wav
0.0,0.0,0.0,0.0,0.0,1.0, and what that means to me is that we're all in this together and what we do as a society and as a community we need to look at how that affects everybody not just you know the winners are the people who already have we need to look at the have nots and we need to also look at you know the the fact that and paying our taxes and having a government that supports and protects all of us is good for everyone,fear,xnNZyfhusAk_68.3270_100.0960.wav
0.0,1.0,0.6666667,0.0,1.0,0.33333334, if you crossed the line one school has very little money and overcrowded schools and a crumbling structure and another school has a beautiful new gym well-paid teachers and kids who you know ninety percent of them go on to call it as a,sad-anger-disgust,xnNZyfhusAk_126.2740_140.2050.wav
0.0,0.0,0.0,0.0,0.0,0.0, and now a citizens national bank newsletter extra ,none,xomMHflvVDw_1.2000_6.7497.wav
0.0,0.0,0.0,0.0,0.0,0.0, is always offered farm service agency guaranteed lending but recently we became a preferred lender with them which allows us to speed up the approval process prior to that it took us thirty days,none,xomMHflvVDw_8.4336_19.7789.wav
0.0,0.0,0.0,0.0,0.0,0.0, agency loan programs other options that we have started or are involved with with be through the farmer mac program they basically have to,none,xomMHflvVDw_84.0429_94.3444.wav
0.0,0.0,0.0,0.0,0.0,0.0, the farmer mac to which,none,xomMHflvVDw_94.3444_95.7163.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, coincides with the farm service agency and that'll give us a fixed rate on their program dallas offer a farmer mac,low-intensity-happy,xomMHflvVDw_95.7163_102.3662.wav
0.0,0.0,0.0,0.0,0.0,0.0, one in the farmer mac one,none,xomMHflvVDw_102.3662_104.3068.wav
0.0,0.0,0.0,0.0,0.0,0.0, is available to any borrower and avian a few are a investor owning property and you want to have an option of having a fixed rate on your real estate we can take you through the farmer mac one program and lock that rate in another option that we have,none,xomMHflvVDw_104.3068_121.2134.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, if the farm service agency is the beginning farmer program and this really allows for,low-intensity-happy,xomMHflvVDw_121.2134_126.3068.wav
0.0,0.0,0.0,0.0,0.0,0.0, from the farm the family farm operation to transition real estate from one generation to the next the way this war,none,xomMHflvVDw_126.3068_133.8497.wav
0.0,0.0,0.0,0.0,0.0,0.0, are the structure would be that the bank would finance fifty percent of the deal on our normal terms farm service agencies,none,xomMHflvVDw_133.8497_140.8737.wav
0.0,0.0,0.0,0.0,0.0,0.0, portion would be finance for twenty years and currently the on that would be one and a half percent,none,xomMHflvVDw_140.8737_146.7404.wav
0.0,0.0,0.0,0.0,0.0,0.0, it's for an approval through the fare essay but now we can do it in four days what were required to submit now,none,xomMHflvVDw_19.7789_26.4138.wav
0.0,0.0,0.0,0.0,0.0,0.0, are aware that needs to come up with five percent or have a five percent injection into the process the loan limit with the farm serve,none,xomMHflvVDw_146.7404_153.4451.wav
0.0,0.0,0.0,0.0,0.0,0.0, was agencies two hundred and twenty five thousand and the balance of it then,none,xomMHflvVDw_153.4451_157.6605.wav
0.0,0.0,0.0,0.0,0.0,0.0, we done with bank funding to learn more about these programs,none,xomMHflvVDw_157.6605_160.6637.wav
0.0,0.0,0.0,0.0,0.0,0.0, visit our farm services under the business section of this website or you can give one of us,none,xomMHflvVDw_160.6637_166.4406.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, at any of the branches that we have poorer stop in and see us ,low-intensity-happy,xomMHflvVDw_166.4406_171.9442.wav
0.0,0.0,0.0,0.0,0.0,0.0, newsletter extra for more information subscribe to our,none,xomMHflvVDw_173.2889_176.2943.wav
0.0,0.0,0.0,0.0,0.0,0.0, was just a one page application in a narrative if we can get two or three years,none,xomMHflvVDw_26.4138_30.9036.wav
0.0,0.0,0.0,0.0,0.0,0.0, annual statements that would be great three years of tax return,none,xomMHflvVDw_30.9036_34.8896.wav
0.0,0.0,0.0,0.0,0.0,0.0, turns so we can kind of average out with the income numbers are and the different types of,none,xomMHflvVDw_34.8896_40.2324.wav
0.0,0.0,0.0,0.0,0.0,0.0, loans that we can offer with this or a farm ownership loans operating lines of credit or equipment and capital improvement need loans the benefit to the,none,xomMHflvVDw_40.2324_52.1603.wav
0.0,0.0,0.0,0.0,0.0,0.0, bar where it also allows us on the real estate transactions to offer them a long-term real estate loan that's fixed on the rate different terms that we have now we can fix a rate up to thirty years where prior to that typical,none,xomMHflvVDw_52.1603_67.8596.wav
0.0,0.0,0.0,0.0,0.0,0.0, we would locker rate in for a bar for five years the benefit to that will,none,xomMHflvVDw_67.8596_72.2546.wav
0.0,0.0,0.0,0.0,0.0,0.0, the that they can mitigate any interest rate risk by locking in and knowing where their payments will be for ten fifteen twenty twenty five years up to thirty other than the farm services,none,xomMHflvVDw_72.2546_84.0429.wav
0.0,0.0,0.0,0.0,0.0,0.0, i nor a thought tainted with the slightest flavor of unhappiness or discontent,none,xqcqieV0Rn8_0.0000_5.8600.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, all our wishes are gratified and love rains eternally and without stint,low-intensity-happy,xqcqieV0Rn8_6.0980_12.2160.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, never went on earth did i conceive that one man could love another as one spirit here loves his brothers spirit,low-intensity-happy,xqcqieV0Rn8_13.0920_20.8660.wav
0.0,0.0,0.0,0.0,0.0,0.0, the mine and thine are truly the hours and no spirit is so happy as when he is doing something to make another spirit happier,none,xqcqieV0Rn8_20.9440_30.6240.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, and then love between the opposite sexes is so pure and glorified,low-intensity-happy,xqcqieV0Rn8_31.2900_36.8400.wav
0.0,0.0,0.0,0.0,0.0,0.33333334, yet technologies giving us the opportunity to be able to use planning tools that say i i will be able to put in who i want when i would like to reach them how i would like to reach them,low-intensity-fear,xsiHAO0gq74_14.0905_28.4778.wav
1.0,0.0,0.0,0.0,0.0,0.0, and i need just published a controversial votes as controversial block-based there is a call to action for fundraisers tell us more,happy,xu53lk4dhSc_3.7530_10.4100.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, what was that the video message yesterday the day before our biggest event of years national convention,happy,xu53lk4dhSc_66.1710_72.5125.wav
1.0,0.0,0.6666667,0.0,0.6666667,0.6666667, as cooktop news story there was a fundraiser planes on the rise started,happy-anger-fear-disgust,xu53lk4dhSc_72.5125_77.8870.wav
1.0,0.0,0.0,0.0,0.0,0.33333334, the only two people on it hours to reclaim the congress for some journalist i'd never heard before,happy,xu53lk4dhSc_81.4960_87.8325.wav
0.33333334,0.33333334,0.0,0.0,0.0,0.0, is why that are more complaints and or said oh is good because both charities have joined the as,low-intensity-happy-sad,xu53lk4dhSc_87.8325_97.1830.wav
0.0,0.0,0.0,0.0,0.0,0.0, so we need the umbrella body is the membership or this to take action what about,none,xu53lk4dhSc_118.3420_122.9940.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, so instead of flying all our budget defending ourselves against criticism some of the budget should be given to the legs of marcus the reason for yourself for a new with formed the morning that gets out there is fundraising is a great thing is a great career is great for beneficiaries is great for our country is great dollars i cannot message on the base,happy,xu53lk4dhSc_132.1610_152.6070.wav
0.33333334,0.0,0.6666667,0.6666667,0.0,0.0, world in the last decade was engaged to the first time,anger-surprise,xu53lk4dhSc_50.2570_54.4235.wav
2.0,0.0,0.0,0.0,0.0,0.33333334, what's a good news by fundraising just absolutely the applying any budget to get that time,happy,xu53lk4dhSc_54.4235_61.7730.wav
0.0,0.33333334,0.6666667,0.0,0.0,0.0, times the able bodied you know research community doesn't get that and they go straight to this oh we want to cure you remove the,anger,xvnFF0FiyS4_236.3400_246.3185.wav
0.33333334,0.33333334,0.6666667,0.0,0.6666667,0.0, disability we want to race disability and it's like know,anger-disgust,xvnFF0FiyS4_246.3185_250.0312.wav
0.0,1.6666666,0.0,0.0,0.0,0.0, and maybe i want to be able to go a little faster in my scooter,sad,xvnFF0FiyS4_273.6912_276.8890.wav
0.0,0.6666667,0.33333334,0.0,0.33333334,0.0, i think we need to restructure the conversation to talk about treatments or advancements without going all the way to saying let's do away with disability because,sad,xvnFF0FiyS4_276.8890_292.6482.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, i love being disabled as,happy,xvnFF0FiyS4_292.6482_294.8892.wav
0.0,0.0,0.0,0.0,0.0,0.0, i use the powers do it here to get around the aids in my,none,xvnFF0FiyS4_252.5532_255.0586.wav
0.0,0.0,0.0,0.0,0.0,0.0, mobility and,none,xvnFF0FiyS4_255.0586_256.6400.wav
0.0,0.33333334,0.33333334,0.33333334,0.0,0.0, if there is a new future that came out for my scooter they may need more comfortable or functional that'll be great i'd be offer,low-intensity-sad-anger-surprise,xvnFF0FiyS4_256.6400_263.3498.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, what but that,happy,xvnFF0FiyS4_263.3498_264.4922.wav
0.0,1.3333334,0.0,0.0,0.33333334,0.0, doesn't negate my pride and using a scooter or questioning my worth as a human being it just,sad,xvnFF0FiyS4_264.4922_273.6912.wav
1.6666666,0.0,0.0,0.33333334,0.0,0.0, i think again big brands have online call to energy can talk to you in real time when asked questions about the brand or the category,happy,xw-Blnej8EA_30.9910_38.0070.wav
0.0,0.33333334,0.0,0.0,0.0,0.33333334, and then also in the implementation in our case we were taking a very large lecture and breaking it up into a lot of smaller more intimate classroom experiences and that means there is more time spent per us at this point than there used to be in face-to-face teaching but the payoff is that we have much higher quality teaching and the students are really getting a lot more out of this,low-intensity-sad-fear,xwNQ7QuXaps_164.1445_189.1925.wav
0.0,0.6666667,0.0,0.0,0.0,0.33333334, so there is definitely a space for really good flipped classroom teaching but it has to be designed well it has to be thought through and it's worth taking the time and putting forth the effort at the very beginning to ensure that students and teachers get a really positive experience in the class itself,sad,xwNQ7QuXaps_189.1925_209.2580.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, but even if you don't believe the exact data that we had we saw engagement significantly improved,low-intensity-happy,xwNQ7QuXaps_46.2260_53.4460.wav
0.33333334,0.0,0.0,0.6666667,0.0,0.0, i mean the tenants was much better throughout the year and in fact because the attendants was higher and we are asking students to go to twice as many classes what we found was that over the year students that attended something like three times more classes of these small problem classes then they used to now,surprise,xwNQ7QuXaps_53.4460_71.4610.wav
0.33333334,0.6666667,0.0,0.0,0.0,0.0, introducing a flipped classroom into our course for mathematics for engineering students has been very positive this is taught me and many of the other teaching staff here a lot about how to introduce new components into our teaching the and it's given us hands on experience with things like using videos for a lecture content as well as using an online testing system,sad,xwNQ7QuXaps_85.0180_117.5860.wav
0.0,0.0,0.0,0.0,0.0,0.0, it's also clear that setting up a flipped classroom method really does take a lot of effort it took a lot of this time in the design phase and then in the sort of posts design pre implementation phase where we were designing the spear pacific said the videos and the classroom material and writing the online tests,none,xwNQ7QuXaps_138.0980_164.1445.wav
0.0,0.0,1.0,0.0,0.0,0.0, western red cedar siding has centuries of proven performance,anger,xyOa9ivNrg4_0.0000_3.8650.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, scientists have conducted advanced weathering tests that show that western red cedar siding with no protective coating can last up to two hundred years,low-intensity-happy,xyOa9ivNrg4_3.9420_12.5050.wav
0.6666667,0.6666667,0.0,0.0,0.0,0.0, the public television federal funding is an important part of w k e r,happy-sad,y-nEcwAyQos_5.8280_10.0510.wav
1.0,0.33333334,0.0,0.0,0.0,0.0, it's important that your elected representatives hear from you now,happy,y-nEcwAyQos_60.6730_65.2650.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, or it exposes people of all ages to the world's of music theatre dance and art,low-intensity-happy,y-nEcwAyQos_21.5120_26.8365.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, some say there is no longer a need for a federal support for public broadcasting,low-intensity-happy,y-nEcwAyQos_26.8365_31.4520.wav
0.0,0.33333334,0.0,0.0,0.0,0.0, the mistake marketers make is that they might think oh well the consumer is doing this,low-intensity-sad,y1gL_MuokI8_0.0000_6.7680.wav
0.6666667,0.0,0.33333334,0.0,0.0,0.0, and now the rules are all thrown out or at least half of them are,happy,y1gL_MuokI8_15.0870_19.8390.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, which now traditionally birthday speeches only happen at milestone occasions but you never know when you're going to be asked to get one so you really want to be prepared,happy,y5JdqGL5DRc_26.6610_36.4300.wav
1.3333334,0.0,0.33333334,0.0,0.0,0.0, because birthdays to a lot of people are super super special and the,happy,y5JdqGL5DRc_36.4300_41.1400.wav
2.3333333,0.0,0.0,0.0,0.0,0.0, met com r and that came came to keep seeing diversity last year with the rest of the scholarship,happy,yALhl-lMBxk_1.7170_7.9740.wav
1.6666666,0.0,0.0,0.0,0.0,0.0, i'm studying business economy send the reason i decided to remain here is because i really love the place,happy,yALhl-lMBxk_7.9740_15.2890.wav
1.0,0.0,0.0,0.0,0.0,0.0, there are able to just get on their ipad or on their iphone or on the internet and just purchased straightaway so i think that,happy,yBGuxyO-ElM_45.9680_51.9660.wav
1.3333334,0.0,0.0,0.0,0.0,0.33333334, we are happening i don't think i'd really made a purchase online up until about five years ago or something so it was,happy,yBGuxyO-ElM_11.0460_17.0750.wav
0.6666667,0.33333334,0.0,0.0,0.0,0.0, and also the way that they're watching the marketing for that product so they're not,happy,yBGuxyO-ElM_34.8020_38.8250.wav
1.3333334,0.0,0.0,0.0,0.0,0.0, and they're not just watching an ad and then thinking of going to go to the store tomorrow and and by that,happy,yBGuxyO-ElM_40.3500_45.9680.wav
0.6666667,0.6666667,0.0,0.0,0.0,0.0, my fatigue app we've heard your request and have made some changes to the more screen,happy-sad,yDIFWzOBjXc_46.9760_52.5940.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, this information is available to you in the prescription med screen and also in the bedtime questionnaire,low-intensity-happy,yDIFWzOBjXc_61.6110_67.4940.wav
0.0,0.6666667,0.0,0.0,0.0,0.0, this way you can check your medalists before you answer the did you take your prescription medication today question,sad,yDIFWzOBjXc_67.4940_74.0150.wav
0.0,0.0,0.0,0.0,0.0,0.0, since we're on the bedtime questionnaire i should mention that we've added a question about napping how long did you spend napping today in total,none,yDIFWzOBjXc_74.2930_82.6960.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, naps are very common and should be considered when evaluating your day,low-intensity-happy,yDIFWzOBjXc_85.7660_90.3280.wav
0.0,0.0,0.0,0.0,0.0,0.0, you'll note we included a soft reminder sound option and you can now tap each sound option to hear it before you choose it,none,yDIFWzOBjXc_93.5890_101.0140.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, we continue to make improvements based on our original roadmap and your feedback,happy,yDIFWzOBjXc_7.2650_12.4950.wav
0.0,0.6666667,0.0,0.0,0.0,0.0, if the manage my fatigue app is the active app meaning that it appears on the screen when the screen is illuminated the vibrate pattern will be for short burst to help you recognize that the manage my fatigue gap as alerting you,sad,yDIFWzOBjXc_105.3020_118.2250.wav
0.0,0.0,0.0,0.0,0.0,0.0, we also set the default calendar options to enabled so your attempted tasks will automatically appear in your calendar,none,yDIFWzOBjXc_118.6820_125.9010.wav
0.33333334,0.6666667,0.0,0.0,0.0,0.0, in addition your pre and post fatigue level will also appear in the calendar,sad,yDIFWzOBjXc_125.9010_131.1660.wav
1.0,0.0,0.0,0.33333334,0.0,0.0, is it that's not enough let's check out the changes to the my data,happy,yDIFWzOBjXc_132.9290_137.0620.wav
0.6666667,0.0,0.6666667,0.0,0.0,0.0, this should help you quickly and efficiently find any task by entering a key word,happy-anger,yDIFWzOBjXc_143.0560_148.3070.wav
